query_id,conversation_id,category,R@1,R@10,MRR,Hit@10,method
conv-44_qa_108,conv-44,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-44_qa_109,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_11,conv-44,2,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-44_qa_110,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_111,conv-44,4,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-44_qa_112,conv-44,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-44_qa_113,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_114,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_115,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_116,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_117,conv-44,4,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-44_qa_118,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_119,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_12,conv-44,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_120,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_121,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_122,conv-44,4,0.0,1.0,0.1111111111111111,1.0,ZScore_RawERK
conv-44_qa_13,conv-44,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_14,conv-44,1,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-44_qa_15,conv-44,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_16,conv-44,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_17,conv-44,1,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-44_qa_18,conv-44,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_19,conv-44,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_2,conv-44,1,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-44_qa_20,conv-44,3,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-44_qa_21,conv-44,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_22,conv-44,2,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-44_qa_23,conv-44,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_24,conv-44,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_25,conv-44,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_26,conv-44,1,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-44_qa_27,conv-44,1,0.0,1.0,0.1,1.0,ZScore_RawERK
conv-44_qa_28,conv-44,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_29,conv-44,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_3,conv-44,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_30,conv-44,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_31,conv-44,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_32,conv-44,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_33,conv-44,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_34,conv-44,2,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-44_qa_35,conv-44,1,0.0,1.0,0.1,1.0,ZScore_RawERK
conv-44_qa_36,conv-44,1,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-44_qa_37,conv-44,2,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-44_qa_38,conv-44,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_39,conv-44,1,0.0,1.0,0.14285714285714285,1.0,ZScore_RawERK
conv-44_qa_4,conv-44,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_40,conv-44,1,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-44_qa_41,conv-44,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_42,conv-44,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_43,conv-44,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_44,conv-44,3,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-44_qa_45,conv-44,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_46,conv-44,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_47,conv-44,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_48,conv-44,1,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-44_qa_49,conv-44,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_5,conv-44,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_50,conv-44,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_51,conv-44,1,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-44_qa_52,conv-44,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_53,conv-44,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_54,conv-44,1,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-44_qa_55,conv-44,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_56,conv-44,1,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-44_qa_57,conv-44,2,0.0,1.0,0.14285714285714285,1.0,ZScore_RawERK
conv-44_qa_58,conv-44,2,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-44_qa_59,conv-44,2,0.0,1.0,0.1,1.0,ZScore_RawERK
conv-44_qa_6,conv-44,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_60,conv-44,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_61,conv-44,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-44_qa_62,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_63,conv-44,4,0.0,1.0,0.14285714285714285,1.0,ZScore_RawERK
conv-44_qa_64,conv-44,4,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-44_qa_65,conv-44,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-44_qa_66,conv-44,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-44_qa_67,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_68,conv-44,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-44_qa_69,conv-44,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-44_qa_7,conv-44,2,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-44_qa_70,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_71,conv-44,4,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-44_qa_72,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_73,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_74,conv-44,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-44_qa_75,conv-44,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-44_qa_76,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_77,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_78,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_79,conv-44,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-44_qa_8,conv-44,2,0.0,1.0,0.1,1.0,ZScore_RawERK
conv-44_qa_80,conv-44,4,0.0,1.0,0.14285714285714285,1.0,ZScore_RawERK
conv-44_qa_81,conv-44,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-44_qa_82,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_83,conv-44,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-44_qa_84,conv-44,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-44_qa_85,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_86,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_87,conv-44,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-44_qa_88,conv-44,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_89,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_9,conv-44,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_90,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_91,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_92,conv-44,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_93,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_94,conv-44,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-44_qa_95,conv-44,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-44_qa_96,conv-44,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-44_qa_97,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_98,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-44_qa_99,conv-44,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_0,conv-47,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_1,conv-47,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_10,conv-47,2,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-47_qa_100,conv-47,4,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-47_qa_101,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_102,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_103,conv-47,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_104,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_105,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_106,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_107,conv-47,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_108,conv-47,4,0.0,1.0,0.1111111111111111,1.0,ZScore_RawERK
conv-47_qa_109,conv-47,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-47_qa_11,conv-47,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_110,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_111,conv-47,4,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-47_qa_112,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_113,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_114,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_115,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_116,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_117,conv-47,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-47_qa_118,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_119,conv-47,4,0.0,1.0,0.1,1.0,ZScore_RawERK
conv-47_qa_12,conv-47,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_120,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_121,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_122,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_123,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_124,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_125,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_126,conv-47,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_127,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_128,conv-47,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_129,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_13,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_130,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_131,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_132,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_133,conv-47,4,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-47_qa_134,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_135,conv-47,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-47_qa_136,conv-47,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_137,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_138,conv-47,4,0.0,1.0,0.1111111111111111,1.0,ZScore_RawERK
conv-47_qa_139,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_14,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_140,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_141,conv-47,4,0.0,1.0,0.14285714285714285,1.0,ZScore_RawERK
conv-47_qa_142,conv-47,4,0.0,1.0,0.125,1.0,ZScore_RawERK
conv-47_qa_143,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_144,conv-47,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_145,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_146,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_147,conv-47,4,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-47_qa_148,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_149,conv-47,4,0.0,1.0,0.125,1.0,ZScore_RawERK
conv-47_qa_15,conv-47,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_16,conv-47,3,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_17,conv-47,3,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_18,conv-47,1,0.0,1.0,0.1111111111111111,1.0,ZScore_RawERK
conv-47_qa_19,conv-47,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_2,conv-47,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_20,conv-47,1,0.0,1.0,0.125,1.0,ZScore_RawERK
conv-47_qa_21,conv-47,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_22,conv-47,1,0.0,1.0,0.1,1.0,ZScore_RawERK
conv-47_qa_23,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_24,conv-47,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_25,conv-47,3,0.0,1.0,0.1,1.0,ZScore_RawERK
conv-47_qa_26,conv-47,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_27,conv-47,1,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_28,conv-47,2,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-47_qa_29,conv-47,2,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-47_qa_3,conv-47,1,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-47_qa_30,conv-47,3,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-47_qa_31,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_32,conv-47,2,0.0,1.0,0.125,1.0,ZScore_RawERK
conv-47_qa_33,conv-47,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_34,conv-47,1,0.0,1.0,0.1111111111111111,1.0,ZScore_RawERK
conv-47_qa_35,conv-47,3,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-47_qa_36,conv-47,3,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_37,conv-47,2,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_38,conv-47,1,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_39,conv-47,2,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-47_qa_4,conv-47,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_40,conv-47,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_41,conv-47,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_42,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_43,conv-47,2,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_44,conv-47,3,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_45,conv-47,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_46,conv-47,2,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-47_qa_47,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_48,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_49,conv-47,1,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_5,conv-47,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_50,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_51,conv-47,1,0.0,1.0,0.125,1.0,ZScore_RawERK
conv-47_qa_52,conv-47,2,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_53,conv-47,2,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_54,conv-47,1,0.0,1.0,0.1,1.0,ZScore_RawERK
conv-47_qa_55,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_56,conv-47,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_57,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_58,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_59,conv-47,2,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-47_qa_6,conv-47,3,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_60,conv-47,1,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-47_qa_61,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_62,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_63,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_64,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_65,conv-47,2,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_66,conv-47,2,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_67,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_68,conv-47,4,0.0,1.0,0.25,1.0,ZScore_RawERK
conv-47_qa_69,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_7,conv-47,3,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_70,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_71,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_72,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_73,conv-47,4,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-47_qa_74,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_75,conv-47,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_76,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_77,conv-47,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_78,conv-47,4,0.0,1.0,0.1111111111111111,1.0,ZScore_RawERK
conv-47_qa_79,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_8,conv-47,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_80,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_81,conv-47,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_82,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_83,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_84,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_85,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_86,conv-47,4,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-47_qa_87,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_88,conv-47,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_89,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_9,conv-47,1,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_90,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_91,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_92,conv-47,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-47_qa_93,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_94,conv-47,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-47_qa_95,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_96,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_97,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-47_qa_98,conv-47,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-47_qa_99,conv-47,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_0,conv-49,1,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-49_qa_1,conv-49,1,0.0,1.0,0.14285714285714285,1.0,ZScore_RawERK
conv-49_qa_10,conv-49,3,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-49_qa_100,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_101,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_102,conv-49,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-49_qa_103,conv-49,4,0.0,1.0,0.2,1.0,ZScore_RawERK
conv-49_qa_104,conv-49,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-49_qa_105,conv-49,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-49_qa_106,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_107,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_108,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_109,conv-49,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-49_qa_11,conv-49,1,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-49_qa_110,conv-49,4,0.0,1.0,0.16666666666666666,1.0,ZScore_RawERK
conv-49_qa_111,conv-49,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-49_qa_112,conv-49,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-49_qa_113,conv-49,4,1.0,1.0,1.0,1.0,ZScore_RawERK
conv-49_qa_114,conv-49,4,0.0,1.0,0.1,1.0,ZScore_RawERK
conv-49_qa_115,conv-49,4,0.0,1.0,0.125,1.0,ZScore_RawERK
conv-49_qa_116,conv-49,4,0.0,1.0,0.5,1.0,ZScore_RawERK
conv-49_qa_117,conv-49,4,0.0,1.0,0.3333333333333333,1.0,ZScore_RawERK
conv-49_qa_118,conv-49,4,0.0,0.0,0.0,0.0,ZScore_RawERK
conv-49_qa_119,conv-49,4,0.0,1.0,0.5,1.0,ZScore_RawERK
